7.0 7.0 21.560000000000002,7.0 8.0 22.310000000000002,6.0 9.0 22.11,6.0 11.0 23.11,6.0 12.0 23.46,6.0 14.0 23.86,6.0 15.0 23.91,6.0 17.0 23.71,6.0 19.0 23.11,6.0 20.0 22.66,6.0 21.0 22.11,7.0 23.0 21.560000000000002,8.0 7.0 22.310000000000002,8.0 8.0 23.060000000000002,7.0 9.0 22.96,7.0 10.0 23.51,7.0 12.0 24.310000000000002,7.0 14.0 24.71,7.0 16.0 24.71,7.0 17.0 24.560000000000002,7.0 19.0 23.96,7.0 20.0 23.51,8.0 22.0 23.060000000000002,8.0 23.0 22.310000000000002,9.0 6.0 22.11,9.0 7.0 22.96,9.0 9.0 24.36,8.0 10.0 24.26,8.0 12.0 25.060000000000002,8.0 14.0 25.46,8.0 16.0 25.46,8.0 17.0 25.310000000000002,8.0 19.0 24.71,9.0 21.0 24.36,9.0 22.0 23.71,9.0 23.0 22.96,11.0 6.0 23.11,10.0 7.0 23.51,10.0 8.0 24.26,10.0 10.0 25.46,10.0 12.0 26.26,9.0 14.0 26.11,9.0 16.0 26.11,10.0 18.0 26.26,10.0 19.0 25.91,10.0 21.0 24.91,10.0 22.0 24.26,11.0 24.0 23.11,12.0 6.0 23.46,12.0 7.0 24.310000000000002,12.0 8.0 25.060000000000002,12.0 10.0 26.26,11.0 11.0 26.36,11.0 13.0 26.96,11.0 16.0 27.11,11.0 18.0 26.71,12.0 20.0 26.26,12.0 21.0 25.71,12.0 23.0 24.310000000000002,12.0 24.0 23.46,14.0 6.0 23.86,14.0 7.0 24.71,14.0 8.0 25.46,14.0 9.0 26.11,13.0 11.0 26.96,13.0 13.0 27.560000000000002,13.0 16.0 27.71,13.0 18.0 27.310000000000002,14.0 20.0 26.66,14.0 21.0 26.11,14.0 23.0 24.71,14.0 24.0 23.86,15.0 6.0 23.91,16.0 7.0 24.71,16.0 8.0 25.46,16.0 9.0 26.11,16.0 11.0 27.11,16.0 13.0 27.71,16.0 16.0 27.86,16.0 18.0 27.46,16.0 20.0 26.66,16.0 21.0 26.11,16.0 23.0 24.71,15.0 24.0 23.91,17.0 6.0 23.71,17.0 7.0 24.560000000000002,17.0 8.0 25.310000000000002,18.0 10.0 26.26,18.0 11.0 26.71,18.0 13.0 27.310000000000002,18.0 16.0 27.46,18.0 18.0 27.060000000000002,18.0 20.0 26.26,18.0 21.0 25.71,17.0 23.0 24.560000000000002,17.0 24.0 23.71,19.0 6.0 23.11,19.0 7.0 23.96,19.0 8.0 24.71,19.0 10.0 25.91,20.0 12.0 26.26,20.0 14.0 26.66,20.0 16.0 26.66,20.0 18.0 26.26,19.0 20.0 25.91,19.0 21.0 25.36,19.0 22.0 24.71,19.0 24.0 23.11,20.0 6.0 22.66,20.0 7.0 23.51,21.0 9.0 24.36,21.0 10.0 24.91,21.0 12.0 25.71,21.0 14.0 26.11,21.0 16.0 26.11,21.0 18.0 25.71,21.0 19.0 25.36,21.0 21.0 24.36,21.0 22.0 23.71,20.0 23.0 23.51,21.0 6.0 22.11,22.0 8.0 23.060000000000002,22.0 9.0 23.71,22.0 10.0 24.26,23.0 12.0 24.310000000000002,23.0 14.0 24.71,23.0 16.0 24.71,23.0 17.0 24.560000000000002,22.0 19.0 24.71,22.0 21.0 23.71,22.0 22.0 23.060000000000002,22.0 23.0 22.310000000000002,23.0 7.0 21.560000000000002,23.0 8.0 22.310000000000002,23.0 9.0 22.96,24.0 11.0 23.11,24.0 12.0 23.46,24.0 14.0 23.86,24.0 15.0 23.91,24.0 17.0 23.71,24.0 19.0 23.11,23.0 20.0 23.51,23.0 22.0 22.310000000000002,23.0 23.0 21.560000000000002
-0.002153496805678067,-0.0022771998719662845,-0.002405208429809188,-0.0025938390446059835,-0.002675120690098818,-0.002814407207718487,-0.0028743135030762984,-0.0029809174611872737,-0.0030796970318062887,-0.0031300187403004325,-0.0031830207449889745,-0.003208307302097239,-0.0021479961918394893,-0.002280750102367891,-0.0023907249894220897,-0.0024935028074262954,-0.002666367681896374,-0.0027989236794973135,-0.0029002776872440053,-0.002943280791212172,-0.003023114185545112,-0.0030636684564983286,-0.0030807934378857147,-0.0031242446734786045,-0.0020106664157012277,-0.002167355606080475,-0.0024409805267934822,-0.0025088801771802945,-0.002683250276135696,-0.00280697926618688,-0.0028915404200832717,-0.002924245294716174,-0.0029818375478387533,-0.00299217935897043,-0.003017411203251374,-0.0030495349768738574,-0.002099565570786106,-0.0022149223126779706,-0.0023737429140481678,-0.0026353360747488636,-0.002811901639834895,-0.002841922229107633,-0.0029052329974347322,-0.0029475770109274966,-0.002946372304771937,-0.0029521295402242503,-0.002963635954666194,-0.0029378365910671597,-0.0021897590349333486,-0.002415588318314648,-0.002620530883036572,-0.002940195238215625,-0.0028622523277949817,-0.0029844475064694726,-0.0030090070420645413,-0.0029727722098448275,-0.002933456849686828,-0.002901658889745192,-0.002868822505086695,-0.0028690745499061732,-0.002489382537214932,-0.0028177227172894795,-0.0031176190489826698,-0.0033684113402497606,-0.0033034639761101697,-0.0033745388645660046,-0.0032344973125375443,-0.0030819970379708174,-0.002961306476799902,-0.00288027233362057,-0.0027684826059782637,-0.0027370659571377405,-0.002711494338993862,-0.0035501179042370266,-0.004103833409084832,-0.004555895244499272,-0.004907007515453135,-0.004626311359381975,-0.0038719711101772424,-0.0033908741114146066,-0.0030119228337925005,-0.002867529901701828,-0.0026636581206696194,-0.0026698373270674426,-0.0032691640265035573,-0.004064343878691625,-0.0049397917271853595,-0.007958832470320521,-0.007480342125747047,-0.006236501999693254,-0.004557238392909203,-0.003666671126630625,-0.003045972998851327,-0.0028274393670952294,-0.002601887646484308,-0.0025207205487306136,-0.003645724059204908,-0.004858141376187266,-0.006671331485200235,-0.010002935457717023,-0.010288410046703902,-0.007734812550128801,-0.005526903612758571,-0.003889583811677191,-0.00303494473761915,-0.002780426297031951,-0.0025866127925058355,-0.0023326763837217754,-0.0036132563888313547,-0.0048455943014946296,-0.007835229539726495,-0.009948766722231796,-0.01173815203838272,-0.009383003135187726,-0.006082646457901148,-0.0038922498190000197,-0.0033107305160508535,-0.0025937491782057637,-0.0023693922236650788,-0.002333272607672476,-0.003399660303801403,-0.0052113993838732425,-0.006582211471776001,-0.008142798150445765,-0.00832572306392173,-0.008125770487171712,-0.0055488610165083906,-0.0043264555922172794,-0.0031707089934883822,-0.00244200707005886,-0.002215526754060281,-0.0020484047782244955,-0.003403780829256152,-0.0043569279091125,-0.0053963873141550526,-0.005742473203266064,-0.006206298997217844,-0.006077415293145542,-0.0054341354778475225,-0.0037886467436176316,-0.002648405429544501,-0.002543968404436088,-0.002029217503461195,-0.0018674085904252281
-0.004418991513510085,-0.004399299066081559,-0.004340778586173868,-0.004310203109095826,-0.0043011095816898525,-0.0042766280276156435,-0.0042517410439388195,-0.004148693612903423,-0.00393714172266667,-0.0037798240648266763,-0.0035855222066682986,-0.0033558095517347473,-0.004439186776875247,-0.004439747628514878,-0.00439303632663509,-0.004398131379595027,-0.0044313279872984675,-0.004469110190941444,-0.004465566861179021,-0.004429450866658426,-0.004249472697349087,-0.0040941129031798855,-0.004004437535347292,-0.0036818340161555913,-0.004462631560319601,-0.004464810335432788,-0.004529198543784936,-0.004487970762436787,-0.00458433313104586,-0.004698833634675931,-0.004777440250600915,-0.004777959896408753,-0.0046434688206831295,-0.004765767448258143,-0.004454971555644437,-0.004080909954734454,-0.004479006225172635,-0.004493153708792743,-0.004538546028268801,-0.004700753018101308,-0.004954154003075522,-0.004968964612366721,-0.005159073905752119,-0.005832246147060908,-0.005808354166725963,-0.005399899877560065,-0.005024888172072561,-0.004528775337371012,-0.004483160948836555,-0.004545273590081306,-0.004638758173632376,-0.004931309190250008,-0.0049749142148353045,-0.0053846651936338245,-0.006189265133078437,-0.00664759554549014,-0.007879489978630725,-0.0074180965470697705,-0.0058615887650332035,-0.005036223846868571,-0.0044686167287577485,-0.004567248315373913,-0.00470618338391085,-0.004891751719196256,-0.005292676931035265,-0.0059807593126696606,-0.007605604564012355,-0.009244378417548453,-0.012666714462253668,-0.011091253109952945,-0.007334764845560383,-0.006005474972012419,-0.00444398372526155,-0.004528822459863744,-0.004701642751037486,-0.004932572271045205,-0.00562706945566469,-0.006793926130462904,-0.010085509914474244,-0.014038248638510109,-0.016016752685214852,-0.013408540165713072,-0.00812563730798962,-0.006336425040085287,-0.00434678246671141,-0.0044784870734793855,-0.0046608479162535705,-0.0051697707692491615,-0.0056066273794613776,-0.006986433424231072,-0.011954719828121132,-0.01660664027506518,-0.014874679197632575,-0.011984609600156028,-0.00804516050557083,-0.006424905820184694,-0.004173803493581728,-0.004304821673220369,-0.004487164807567784,-0.005058426474947178,-0.005843038324793239,-0.007632348366369432,-0.011426492051439531,-0.013818538379135662,-0.013035995309675264,-0.010632044935372141,-0.008679974446867035,-0.005743608374522167,-0.00405715424644304,-0.0041804093133615446,-0.00440079496611574,-0.004679890593852088,-0.00552335351961624,-0.007014282051902037,-0.009506613218073915,-0.010700613947271441,-0.010028955605731147,-0.007806658507900312,-0.00665712247890974,-0.006359609447514068,-0.003921061800396406,-0.003999121649436863,-0.004183901997618793,-0.004425844648494619,-0.004708701311115053,-0.005522381540027094,-0.006373147069411625,-0.006619401778367824,-0.007978379527170504,-0.006527822240402611,-0.005662651549592302,-0.004799695434913232,-0.0036741102512946543,-0.0037875410123321017,-0.003941606877146847,-0.004034552174766883,-0.004268714554402568,-0.004824011179107945,-0.005099134351670521,-0.005433230349273083,-0.005219816767239764,-0.005988695922316432,-0.004737876964764325,-0.004036223367634348
-0.002544371988250207,-0.002866034559400393,-0.0028961326022440073,-0.0038850624960404907,-0.00452995348161536,-0.005869078824249417,-0.006332165238390283,-0.00641518146731432,-0.005522070361813824,-0.004890246264273773,-0.004210061081222734,-0.003514657823309834,-0.0028059776269723415,-0.0031477062086485174,-0.003270629794031818,-0.003786514782815926,-0.005325435642617268,-0.007465004756062489,-0.008545824489245173,-0.008302471976495982,-0.006951875238532503,-0.006082545234054902,-0.005116711872265978,-0.0041362065036546014,-0.0027483077563109073,-0.0030252367550464383,-0.0038254429686033656,-0.004154036171210783,-0.006006603927677452,-0.0094536005026686,-0.011289088349799806,-0.010788945396934452,-0.008660389416748753,-0.007279419075114994,-0.005851385718508472,-0.004676536450857685,-0.003076348593277758,-0.0032019253557750323,-0.0035474289673430724,-0.00457324044674411,-0.006512506526892834,-0.010876811996874602,-0.013734204248135536,-0.014419557573123265,-0.012949838956180529,-0.00822891155751198,-0.006429024321989853,-0.004231471468795272,-0.003196337097955267,-0.003439944248512121,-0.0037418251795260943,-0.004591037501434338,-0.005334588474533315,-0.007551856532984569,-0.011770730376192643,-0.013963316553381492,-0.011089382563363729,-0.008693827360453274,-0.005292359432831557,-0.00428516823339729,-0.003371224657586664,-0.003564304833472829,-0.003796804346637698,-0.0040745145004550225,-0.004988891206209454,-0.006185016469132457,-0.00822354475063411,-0.009424652434774184,-0.007319550863830567,-0.00655491174970675,-0.00479748749215721,-0.004070394190827978,-0.0034368340099312504,-0.003632247772274744,-0.0037938618646490146,-0.00398007236303829,-0.004419654440695055,-0.004912778741026035,-0.005546591833324311,-0.005664035254743974,-0.005327278668208328,-0.0049891599493217045,-0.004132809382067137,-0.003880864341567975,-0.0035496248231357643,-0.0036607328190164626,-0.003790540797435001,-0.00403221212454881,-0.004163735401511833,-0.00442410894311544,-0.00468432059887763,-0.00465506570351991,-0.00439954461093084,-0.004191824475226778,-0.0038714254021513543,-0.0035170745811075998,-0.003665052567789752,-0.0037293439678367513,-0.003805051643804056,-0.003982851335182072,-0.004085290282936305,-0.00418593778822911,-0.004215527703367503,-0.004135798089223401,-0.004123448179624347,-0.003949943435595059,-0.0037450571975939256,-0.0032748097575323893,-0.0037317709645672023,-0.0037759394127361463,-0.00390674791304345,-0.003949034393239844,-0.00403081571573138,-0.004084675704865633,-0.004079087303041603,-0.003986802168678234,-0.0039033990440859112,-0.0036640288319090817,-0.003512744667029861,-0.003411281857949343,-0.0038078277454698804,-0.003921692507899378,-0.003942355110412121,-0.0039651985538233635,-0.004011216707649153,-0.003998592351536533,-0.0039465743103288065,-0.003900890163097805,-0.0038120039812463264,-0.0035955993427587334,-0.0034617724716374857,-0.0033140308063854913,-0.003991360810750792,-0.003992328706039263,-0.00399683372560764,-0.004051544339956914,-0.004040102862658238,-0.004002881648620525,-0.0039735561638029404,-0.003885777406575472,-0.0037522278411422504,-0.0036726915052548528,-0.003446389436859276,-0.003314500742283811
-0.00214218200919583,-0.0021075903436862694,-0.0021853573488545986,-0.0021194090429417626,-0.0020880765807749398,-0.002025438259489646,-0.0019929922258504996,-0.0019234855133676981,-0.0018455980014553935,-0.001803016214968456,-0.0017579285718020807,-0.0015641003783305328,-0.002032641079822292,-0.00200297702128845,-0.002076054327141184,-0.002046772104438026,-0.0019916463853242713,-0.0019358236403154323,-0.0018737508832150562,-0.0018389889867294817,-0.001760230135768032,-0.001715918270158267,-0.0015376130513807857,-0.0014798896449567207,-0.0019593023269731456,-0.0019312347338044653,-0.001886298245010932,-0.0019521396328217836,-0.0019064972281705723,-0.0018585562965095148,-0.001801559034187307,-0.0017679649483825458,-0.0016884801839022274,-0.0015295751760749615,-0.0014710080976529742,-0.0014082316019690226,-0.001764594995284637,-0.0018371904452506183,-0.0018194914344826863,-0.0017932930309708026,-0.0017717600645409351,-0.0017945523908409677,-0.0017437989554516826,-0.0016348988419841886,-0.0015910681155664914,-0.001482459893012256,-0.0014186493184701367,-0.0012234005669580403,-0.0016749106047379571,-0.0016679106264176043,-0.0016659338871134713,-0.001673361395429314,-0.00172579041520135,-0.0017179624842390867,-0.0016768538528980125,-0.0016136189184301605,-0.001509403719705794,-0.00144068828287683,-0.001275667999929903,-0.0011832380402121887,-0.0015061722649967312,-0.001517886138040458,-0.0015363811260128998,-0.0015609074470478144,-0.001645563523244438,-0.0016797945322185991,-0.0016884420661832764,-0.0016375622000988459,-0.0015756631871255413,-0.0014893262920158022,-0.0012719479996509617,-0.0011482201567396145,-0.0014249690682182116,-0.0013784694641124765,-0.0014229311240714678,-0.0014772298365037695,-0.0016103118229640367,-0.0017582496707191958,-0.0019247690168799523,-0.0019257773040223078,-0.0017934739234086513,-0.0016767704436801058,-0.0013673622778361957,-0.0011579916241473626,-0.0012621188708061188,-0.0013089872931857725,-0.0013685181339753573,-0.0015153154515597476,-0.00164133598480292,-0.0019283503577580956,-0.0023298857938153527,-0.002435211434383799,-0.0022899496507382076,-0.0021144856443016586,-0.0014683889122750753,-0.0012496937555883099,-0.0010863801660152858,-0.0011595553066723414,-0.0012524501851904975,-0.0015062232940874624,-0.00194506318788107,-0.002520783366658419,-0.0031063873057815645,-0.0035081669770576462,-0.002734206828201168,-0.002506340161606749,-0.002195069523456563,-0.0014695765664132375,-0.0009878817508309624,-0.0010738399650477696,-0.0012646364674760852,-0.0014698379241837895,-0.0020456377150876773,-0.0028467761523127246,-0.0037281187566402555,-0.004433069918217611,-0.004624655032574581,-0.004100380239738029,-0.0033674974384945385,-0.002139752725542525,-0.0008787015441592049,-0.001004199088896773,-0.0011873170617494992,-0.0014256253585192826,-0.002203232347470093,-0.003820259620510737,-0.0058508068289530625,-0.006831811928959224,-0.006238683409439751,-0.005880943611293334,-0.004351424822304286,-0.002901437062524879,-0.00073234337068826,-0.0008838392917155256,-0.0010838698680368328,-0.0016243626555216253,-0.0021835962331576628,-0.004436436352681671,-0.006273166235554243,-0.00877954863587618,-0.009127331069319367,-0.008407919344872316,-0.004759554791427586,-0.0030237132094114967
-0.005767537496624,-0.005910108857335579,-0.005911246386535764,-0.00611793414275798,-0.006203199972628555,-0.006311701178244234,-0.006325316997507343,-0.006253585684865715,-0.006042497664405455,-0.005888018265421765,-0.005705573817345666,-0.005461553682910982,-0.005868013893730052,-0.006047296156674895,-0.006054915572473189,-0.006196971418898467,-0.006448853334101214,-0.006612937572450971,-0.0066375760985116095,-0.00658613511254152,-0.006350786777517365,-0.0061721568969820405,-0.005992122399725583,-0.005688118101547778,-0.00577963853527381,-0.005987938923216267,-0.006442211970706715,-0.006415501484656033,-0.006752045196386436,-0.006988825771478928,-0.007054048380641558,-0.007005405694391069,-0.006737977989798746,-0.00666266817617622,-0.006320914475934256,-0.005958135973267972,-0.005969999005088074,-0.006124082973390681,-0.0063969014989873965,-0.00698474905223281,-0.007569050940221689,-0.0074563213741144965,-0.007579305172202543,-0.008075387763636446,-0.007839496322662311,-0.007136402360527779,-0.006713662582554705,-0.0060996974046675515,-0.006067726723694477,-0.006424258135062662,-0.006823457397427709,-0.007741602566041419,-0.00772633167538903,-0.0084609523026084,-0.009107686662121257,-0.00893025072277011,-0.009088751966203252,-0.008415359803861247,-0.007024375441844795,-0.006381684638329319,-0.0062278364173675715,-0.006702908181529188,-0.00725881196038547,-0.007909443563578238,-0.008840798182961584,-0.010198024496673449,-0.011765997996170808,-0.011659052344284805,-0.011628771613155111,-0.01018600451802674,-0.007818925974500776,-0.0069036919450105655,-0.006269091077543275,-0.006849011093983838,-0.007555743952611341,-0.00843366315690965,-0.01099404619278189,-0.01494136087459853,-0.019675784592464857,-0.020378952592670127,-0.014575406236000035,-0.01175192185246856,-0.008308425862657372,-0.007084026928102881,-0.00621672935865487,-0.006830616785180918,-0.00758798834247004,-0.009823279586891312,-0.011670492356909928,-0.01806700391176741,-0.023576055195377636,-0.02073350185519808,-0.014094889229270045,-0.011521453785108458,-0.00831014868097274,-0.007126572459635572,-0.00592683928276389,-0.006549981512354329,-0.007318904024778016,-0.00957108560802478,-0.012504331011178694,-0.016792010933552582,-0.017927872723485182,-0.015064682741924112,-0.012795087343986168,-0.010748287266552987,-0.009087222913513526,-0.006650049301733347,-0.005685201625201009,-0.006282805190986766,-0.007406989638509483,-0.008384118766705926,-0.010926125822154902,-0.013542772923843493,-0.014230731800110613,-0.01250994241849108,-0.011249570501673856,-0.008733852226316431,-0.007618308278963056,-0.007232784242570518,-0.005383856636121686,-0.006123122468822764,-0.006809258944308565,-0.007603595573146282,-0.00813713529827088,-0.009204269101282416,-0.009462212688188351,-0.009216658451962345,-0.009582368460778515,-0.007701010362247536,-0.006798132457167419,-0.0059570931014865745,-0.005083676526614132,-0.005592410482488071,-0.006165092107072626,-0.006516178273989429,-0.007001052757881612,-0.007731889088565258,-0.007894470013916362,-0.007705272597005759,-0.006913689241517805,-0.007449247539289014,-0.005978102503670247,-0.00526786976338186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
